Time X Y
2428.0 28.819277108433734 28.819277108433734
2429.0 29.333333333333332 29.333333333333332
2430.0 28.650943396226417 28.650943396226417
2431.0 28.544642857142858 28.544642857142858
2432.0 29.05263157894737 29.05263157894737
2433.0 28.35 28.35
2434.0 28.747663551401867 28.747663551401867
2435.0 27.819277108433734 27.819277108433734
2436.0 28.333333333333332 28.333333333333332
2437.0 27.650943396226417 27.650943396226417
2438.0 27.544642857142858 27.544642857142858
2439.0 28.05263157894737 28.05263157894737
2440.0 27.35 27.35
2441.0 27.747663551401867 27.747663551401867
2442.0 26.819277108433734 26.819277108433734
2443.0 27.333333333333332 27.333333333333332
2444.0 26.650943396226417 26.650943396226417
2445.0 26.544642857142858 26.544642857142858
2446.0 27.05263157894737 27.05263157894737
2447.0 26.35 26.35
2448.0 26.747663551401867 26.747663551401867
2449.0 25.819277108433734 25.819277108433734
2450.0 26.333333333333332 26.333333333333332
2451.0 25.650943396226417 25.650943396226417
2452.0 25.544642857142858 25.544642857142858
2453.0 26.05263157894737 26.05263157894737
2454.0 25.35 25.35
2455.0 25.747663551401867 25.747663551401867
2456.0 24.819277108433734 24.819277108433734
2457.0 25.333333333333332 25.333333333333332
2458.0 24.650943396226417 24.650943396226417
2459.0 24.544642857142858 24.544642857142858
2460.0 25.05263157894737 25.05263157894737
2461.0 24.35 24.35
2462.0 24.747663551401867 24.747663551401867
2463.0 23.819277108433734 23.819277108433734
2464.0 24.333333333333332 24.333333333333332
2465.0 23.650943396226417 23.650943396226417
2466.0 23.544642857142858 23.544642857142858
2467.0 24.05263157894737 24.05263157894737
2468.0 23.35 23.35
2469.0 23.747663551401867 23.747663551401867
2470.0 22.819277108433734 22.819277108433734
2471.0 23.333333333333332 23.333333333333332
2472.0 22.650943396226417 22.650943396226417
2473.0 22.544642857142858 22.544642857142858
2474.0 23.05263157894737 23.05263157894737
2475.0 22.35 22.35
2476.0 22.747663551401867 22.747663551401867
2477.0 21.819277108433734 21.819277108433734
2478.0 22.333333333333332 22.333333333333332
2479.0 21.650943396226417 21.650943396226417
2480.0 21.544642857142858 21.544642857142858
2481.0 22.05263157894737 22.05263157894737
2482.0 21.35 21.35
2483.0 21.747663551401867 21.747663551401867
